id,propertyId,fullAddress,roomNumber,occupancyType,bedrooms,listingSqft,unitSqft,availableDate,minimumStay,minimumPrice,maximumPrice
8898,ENTUS-100008028,"2306 Brick Church Pike, 68, Nashville, TN, 37207 USA",68,PRIVATE,1,0.0,,2024-04-22,1,115000,135000
8895,ENTUS-100008028,"2306 Brick Church Pike, 65, Nashville, TN, 37207 USA",65,PRIVATE,1,0.0,,2024-04-22,1,105000,125000
8850,ENTUS-100008028,"2306 Brick Church Pike, 20, Nashville, TN, 37207 USA",20,PRIVATE,1,0.0,,2024-04-22,1,105000,125000
8925,ENTUS-100008028,"2306 Brick Church Pike, 95, Nashville, TN, 37207 USA",95,PRIVATE,1,0.0,,2024-04-22,1,117500,137500
8840,ENTUS-100008028,"2306 Brick Church Pike, 10, Nashville, TN, 37207 USA",10,PRIVATE,1,0.0,,2024-05-17,1,105000,125000
8884,ENTUS-100008028,"2306 Brick Church Pike, 54, Nashville, TN, 37207 USA",54,PRIVATE,1,0.0,,2024-04-22,1,107500,127500
8908,ENTUS-100008028,"2306 Brick Church Pike, 78, Nashville, TN, 37207 USA",78,PRIVATE,1,0.0,,2024-04-22,1,110000,130000
8906,ENTUS-100008028,"2306 Brick Church Pike, 76, Nashville, TN, 37207 USA",76,PRIVATE,1,0.0,,2024-04-22,1,110000,130000
8837,ENTUS-100008028,"2306 Brick Church Pike, 7, Nashville, TN, 37207 USA",7,PRIVATE,1,0.0,,2024-04-22,1,95000,115000
8866,ENTUS-100008028,"2306 Brick Church Pike, 36, Nashville, TN, 37207 USA",36,PRIVATE,1,0.0,,2024-04-22,1,105000,125000
8872,ENTUS-100008028,"2306 Brick Church Pike, 42, Nashville, TN, 37207 USA",42,PRIVATE,1,0.0,,2024-04-22,1,110000,130000
8863,ENTUS-100008028,"2306 Brick Church Pike, 33, Nashville, TN, 37207 USA",33,PRIVATE,1,0.0,,2024-04-22,1,105000,125000
8907,ENTUS-100008028,"2306 Brick Church Pike, 77, Nashville, TN, 37207 USA",77,PRIVATE,1,0.0,,2024-04-22,1,110000,130000
8921,ENTUS-100008028,"2306 Brick Church Pike, 91, Nashville, TN, 37207 USA",91,PRIVATE,1,0.0,,2024-04-22,1,107500,127500
8896,ENTUS-100008028,"2306 Brick Church Pike, 66, Nashville, TN, 37207 USA",66,PRIVATE,1,0.0,,2024-04-22,1,105000,125000
8915,ENTUS-100008028,"2306 Brick Church Pike, 85, Nashville, TN, 37207 USA",85,PRIVATE,1,0.0,,2024-04-22,1,112500,132500
8899,ENTUS-100008028,"2306 Brick Church Pike, 69, Nashville, TN, 37207 USA",69,PRIVATE,1,0.0,,2024-04-22,1,110000,130000
8857,ENTUS-100008028,"2306 Brick Church Pike, 27, Nashville, TN, 37207 USA",27,PRIVATE,1,0.0,,2024-04-22,1,105000,125000
8914,ENTUS-100008028,"2306 Brick Church Pike, 84, Nashville, TN, 37207 USA",84,PRIVATE,1,0.0,,2024-04-22,1,110000,130000
8877,ENTUS-100008028,"2306 Brick Church Pike, 47, Nashville, TN, 37207 USA",47,PRIVATE,1,0.0,,2024-04-22,1,110000,130000
4402,ENTUS-1093122,"913 St Marks Ave, 3-5, Brooklyn, NY, 11213 USA",3-5,SHARED,6,80.0,750.0,2024-07-15,3,128000,140800
5838,ENTUS-1200286,"335 E 27th St, 9A, New York, NY, 10016 USA",9A,PRIVATE,0,382.0,382.0,2024-08-07,12,368043,368043
5836,ENTUS-1200286,"335 E 27th St, 9B, New York, NY, 10016 USA",9B,PRIVATE,0,366.0,366.0,2024-08-05,12,352000,352000
5843,ENTUS-1200286,"335 E 27th St, 6D, New York, NY, 10016 USA",6D,PRIVATE,0,345.0,345.0,2024-06-08,12,346000,346000
7399,ENTUS-1277398,"16-63 Madison Street, 3L-2, Queens, NY, 11385 USA",3L-2,SHARED,3,91.0,486.0,2024-04-22,3,169900,186890
7381,ENTUS-1277398,"16-63 Madison Street, 4-5, Queens, NY, 11385 USA",4-5,SHARED,5,110.0,1081.0,2024-06-13,3,149900,164890
7383,ENTUS-1277398,"16-63 Madison Street, 3R-3, Queens, NY, 11385 USA",3R-3,SHARED,3,99.0,466.0,2024-05-29,3,253000,278300
7393,ENTUS-1277398,"16-63 Madison Street, 2R-3, Queens, NY, 11385 USA",2R-3,SHARED,3,126.0,466.0,2024-04-22,3,165000,181500
7389,ENTUS-1277398,"16-63 Madison Street, 2L-2, Queens, NY, 11385 USA",2L-2,SHARED,3,102.0,486.0,2024-04-22,3,152500,167750
7403,ENTUS-1277399,"283 Evergreen Ave, 1R-3, Brooklyn, NY, 11221 USA",1R-3,SHARED,4,112.0,660.0,2024-04-22,3,155200,170720
7417,ENTUS-1277399,"283 Evergreen Ave, 3R-3, Brooklyn, NY, 11221 USA",3R-3,SHARED,4,115.0,646.0,2024-04-22,3,150000,165000
7414,ENTUS-1277399,"283 Evergreen Ave, 4L-3, Brooklyn, NY, 11221 USA",4L-3,SHARED,4,135.0,769.0,2024-06-10,3,165500,182050
7467,ENTUS-1277400,"300 St Nicholas Ave, D3-3, Brooklyn, NY, 11237 USA",D3-3,SHARED,5,124.0,896.0,2024-04-22,3,160300,176330
7453,ENTUS-1277400,"300 St Nicholas Ave, C1-3, Brooklyn, NY, 11237 USA",C1-3,SHARED,5,93.0,669.0,2024-04-22,3,163700,180070
7436,ENTUS-1277400,"300 St Nicholas Ave, A1-2, Brooklyn, NY, 11237 USA",A1-2,SHARED,5,119.0,1044.0,2024-04-22,3,159100,175010
7448,ENTUS-1277400,"300 St Nicholas Ave, D2-3, Brooklyn, NY, 11237 USA",D2-3,SHARED,5,124.0,912.0,2024-04-22,3,162000,178200
7443,ENTUS-1277400,"300 St Nicholas Ave, B2-1, Brooklyn, NY, 11237 USA",B2-1,SHARED,5,177.0,1269.0,2024-04-22,3,169900,186890
7435,ENTUS-1277400,"300 St Nicholas Ave, A1-1, Brooklyn, NY, 11237 USA",A1-1,SHARED,5,119.0,1044.0,2024-04-22,3,146400,161040
7455,ENTUS-1277400,"300 St Nicholas Ave, C1-4, Brooklyn, NY, 11237 USA",C1-4,SHARED,5,92.0,669.0,2024-05-01,3,159700,175670
7478,ENTUS-1277400,"300 St Nicholas Ave, C3-2, Brooklyn, NY, 11237 USA",C3-2,SHARED,5,144.0,909.0,2024-04-22,3,159300,175230
7463,ENTUS-1277400,"300 St Nicholas Ave, A2-1, Brooklyn, NY, 11237 USA",A2-1,SHARED,5,173.0,1274.0,2024-05-28,3,153900,169290
7469,ENTUS-1277400,"300 St Nicholas Ave, D3-2, Brooklyn, NY, 11237 USA",D3-2,SHARED,5,159.0,896.0,2024-04-22,3,165300,181830
7438,ENTUS-1277400,"300 St Nicholas Ave, B1-1, Brooklyn, NY, 11237 USA",B1-1,SHARED,5,119.0,1052.0,2024-04-22,3,145500,160050
3334,ENTUS-1093151,"417 Grand Ave, 1-6, Brooklyn, NY, 11238 USA",1-6,SHARED,13,136.0,2354.0,2024-06-07,3,169600,186560
3341,ENTUS-1093151,"417 Grand Ave, 1-13, Brooklyn, NY, 11238 USA",1-13,SHARED,13,223.0,2354.0,2024-06-03,3,190300,209330
797,ENTUS-1093137,"468 W 146th Street, 1-3, New York, NY, 10031 USA",1-3,SHARED,11,285.0,2479.0,2024-06-17,6,190000,199500
4468,ENTUS-1093177,"854 Hancock Street, 3-3, Brooklyn, NY, 11233 USA",3-3,SHARED,8,157.0,1088.0,2024-05-20,3,168000,184800
4462,ENTUS-1093177,"854 Hancock Street, 1-4, Brooklyn, NY, 11233 USA",1-4,SHARED,4,90.0,502.0,2024-04-22,3,130200,143220
4478,ENTUS-1093177,"854 Hancock Street, 4-2, Brooklyn, NY, 11233 USA",4-2,SHARED,8,91.0,1088.0,2024-04-22,3,138700,152570
4470,ENTUS-1093177,"854 Hancock Street, 3-8, Brooklyn, NY, 11233 USA",3-8,SHARED,8,100.0,1088.0,2024-04-22,3,130500,143550
4482,ENTUS-1093177,"854 Hancock Street, 4-7, Brooklyn, NY, 11233 USA",4-7,SHARED,8,92.0,1088.0,2024-04-22,3,145200,159720
4484,ENTUS-1093177,"854 Hancock Street, 4-8, Brooklyn, NY, 11233 USA",4-8,SHARED,8,100.0,1088.0,2024-04-22,3,142700,156970
4289,ENTUS-1112602,"1660 Madison Ave, 6G-3, New York, NY, 10029 USA",6G-3,SHARED,5,165.0,775.0,2024-06-05,3,185752,203827
4229,ENTUS-1112602,"1660 Madison Ave, 10B-3, New York, NY, 10029 USA",10B-3,SHARED,5,165.0,775.0,2024-04-22,3,203000,222800
4263,ENTUS-1112602,"1660 Madison Ave, 5G-2, New York, NY, 10029 USA",5G-2,SHARED,5,111.0,775.0,2024-06-01,3,165000,181000
4239,ENTUS-1112602,"1660 Madison Ave, 8B-5, New York, NY, 10029 USA",8B-5,SHARED,5,115.0,775.0,2024-04-22,3,186672,204839
4237,ENTUS-1112602,"1660 Madison Ave, 5B-5, New York, NY, 10029 USA",5B-5,SHARED,5,115.0,775.0,2024-04-22,3,176632,193795
4240,ENTUS-1112602,"1660 Madison Ave, 8B-1, New York, NY, 10029 USA",8B-1,SHARED,5,117.0,775.0,2024-04-22,3,186672,204839
6056,ENTUS-1112602,"1660 Madison Ave, 10H-2, New York, NY, 10029 USA",10H-2,SHARED,4,118.0,670.0,2024-05-22,3,190130,208643
4243,ENTUS-1112602,"1660 Madison Ave, 7B-4, New York, NY, 10029 USA",7B-4,SHARED,5,111.0,775.0,2024-04-22,3,183110,200921
4270,ENTUS-1112602,"1660 Madison Ave, 6B-3, New York, NY, 10029 USA",6B-3,SHARED,5,165.0,775.0,2024-06-27,3,178200,195520
4234,ENTUS-1112602,"1660 Madison Ave, 5B-3, New York, NY, 10029 USA",5B-3,SHARED,5,165.0,775.0,2024-04-22,3,176632,193795
4242,ENTUS-1112602,"1660 Madison Ave, 8B-2, New York, NY, 10029 USA",8B-2,SHARED,5,117.0,775.0,2024-04-22,3,186672,204839
6057,ENTUS-1112602,"1660 Madison Ave, 10H-3, New York, NY, 10029 USA",10H-3,SHARED,4,114.0,670.0,2024-04-22,3,190130,208643
4369,ENTUS-1093143,"1509 Pacific Street, Suite 2R-Belmont, Brooklyn, NY, 11213 USA",Suite 2R-Belmont,SHARED,4,97.0,607.0,2024-04-22,3,144700,159170
4367,ENTUS-1093143,"1509 Pacific Street, Suite 2R-St Johns, Brooklyn, NY, 11213 USA",Suite 2R-St Johns,SHARED,4,116.0,607.0,2024-05-21,3,167200,183920
4377,ENTUS-1093143,"1509 Pacific Street, Suite 3R-Verona, Brooklyn, NY, 11213 USA",Suite 3R-Verona,SHARED,4,122.0,615.0,2024-04-22,3,148700,163570
4371,ENTUS-1093143,"1509 Pacific Street, Suite 1-Hampton, Brooklyn, NY, 11213 USA",Suite 1-Hampton,SHARED,3,138.0,556.0,2024-04-22,3,157300,173030
4374,ENTUS-1093143,"1509 Pacific Street, Suite 3R-Pulaski, Brooklyn, NY, 11213 USA",Suite 3R-Pulaski,SHARED,4,97.0,615.0,2024-04-22,3,140700,154770
4373,ENTUS-1093143,"1509 Pacific Street, Suite 1-Revere, Brooklyn, NY, 11213 USA",Suite 1-Revere,SHARED,3,133.0,556.0,2024-04-22,3,156300,171930
1833,ENTUS-1093130,"63 W 130th Street, 2-5, New York, NY, 10037 USA",2-5,SHARED,11,154.0,1557.0,2024-05-22,3,164700,181170
1836,ENTUS-1093130,"63 W 130th Street, 1-8, New York, NY, 10037 USA",1-8,SHARED,10,112.0,1459.0,2024-05-21,3,150000,165000
1827,ENTUS-1093130,"63 W 130th Street, 2-8, New York, NY, 10037 USA",2-8,SHARED,11,129.0,1557.0,2024-04-22,3,148200,163020
1842,ENTUS-1093130,"63 W 130th Street, 1-7, New York, NY, 10037 USA",1-7,SHARED,10,125.0,1459.0,2024-04-22,3,145700,160270
4445,ENTUS-1093131,"453-455 Rogers Ave, Suite 2-Lamont, Brooklyn, NY, 11225 USA",Suite 2-Lamont,SHARED,5,88.0,671.0,2024-05-13,3,126600,139260
4455,ENTUS-1093131,"453-455 Rogers Ave, Suite 1U-President, Brooklyn, NY, 11225 USA",Suite 1U-President,SHARED,6,145.0,859.0,2024-04-22,3,151900,167090
4447,ENTUS-1093131,"453-455 Rogers Ave, Suite 2-Garfield, Brooklyn, NY, 11225 USA",Suite 2-Garfield,SHARED,5,124.0,671.0,2024-04-22,3,155900,171490
4453,ENTUS-1093131,"453-455 Rogers Ave, Suite 1U-Veronica, Brooklyn, NY, 11225 USA",Suite 1U-Veronica,SHARED,6,160.0,859.0,2024-06-27,3,138600,152460
4657,ENTUS-1112604,"529 Monroe Street, 4B-1, Brooklyn, NY, 11221 USA",4B-1,SHARED,6,90.0,784.0,2024-04-22,3,137500,151250
4635,ENTUS-1112604,"529 Monroe Street, 1B-1, Brooklyn, NY, 11221 USA",1B-1,SHARED,3,96.0,441.0,2024-04-22,3,144900,159390
4648,ENTUS-1112604,"529 Monroe Street, 3B-4, Brooklyn, NY, 11221 USA",3B-4,SHARED,6,119.0,784.0,2024-04-22,3,149500,164450
4670,ENTUS-1112604,"529 Monroe Street, 1A-3, Brooklyn, NY, 11221 USA",1A-3,SHARED,3,99.0,446.0,2024-04-22,3,150600,165660
1813,ENTUS-1093175,"267 W 139th St, 3R-2, New York, NY, 10030 USA",3R-2,SHARED,4,163.0,631.0,2024-06-07,3,161300,241950
1818,ENTUS-1093175,"267 W 139th St, 2L-2, New York, NY, 10030 USA",2L-2,SHARED,5,165.0,927.0,2024-04-22,3,168100,252150
4444,ENTUS-1093142,"1287 Sterling Pl, Suite 2-Kane, Brooklyn, NY, 11213 USA",Suite 2-Kane,SHARED,11,138.0,1608.0,2024-04-22,3,154900,170390
7179,ENTUS-1272618,"215 East 124th St, 10K (Private Room)-BR 3, New York, NY, 10035 USA",10K (Private Room)-BR 3,SHARED,4,99.0,682.0,2024-04-22,12,167833,201400
9128,ENTUS-1272618,"215 East 124th St, 4D (Private Room)-Room2, New York, NY, 10035 USA",4D (Private Room)-Room2,SHARED,2,,,2024-04-22,12,191667,230000
7648,ENTUS-1272618,"215 East 124th St, 4F-BR 1, New York, NY, 10035 USA",4F-BR 1,SHARED,4,,,2024-04-22,12,169167,203000
8935,ENTUS-1272618,"215 East 124th St, 10I-BR 1, New York, NY, 10035 USA",10I-BR 1,SHARED,2,,,2024-04-22,12,220833,265000
7647,ENTUS-1272618,"215 East 124th St, 4F-BR 4, New York, NY, 10035 USA",4F-BR 4,SHARED,4,,,2024-04-22,12,154583,185500
7627,ENTUS-1272618,"215 East 124th St, 2A (Private Room)-BR 4, New York, NY, 10035 USA",2A (Private Room)-BR 4,SHARED,4,,,2024-04-22,12,162000,194400
7171,ENTUS-1272618,"215 East 124th St, 10G-BR 2, New York, NY, 10035 USA",10G-BR 2,SHARED,4,134.0,695.0,2024-04-22,12,168167,201800
7170,ENTUS-1272618,"215 East 124th St, 10G-BR 1, New York, NY, 10035 USA",10G-BR 1,SHARED,4,178.0,695.0,2024-04-22,12,179417,215300
7293,ENTUS-1272618,"215 East 124th St, 12G, New York, NY, 10035 USA",12G,PRIVATE,4,1084.0,1084.0,2024-04-22,12,625000,750000
7640,ENTUS-1272618,"215 East 124th St, 3F-BR 1, New York, NY, 10035 USA",3F-BR 1,SHARED,4,,,2024-04-22,12,169167,203000
7676,ENTUS-1272618,"215 East 124th St, 8A-BR 1, New York, NY, 10035 USA",8A-BR 1,SHARED,4,,,2024-04-22,12,161917,194300
7645,ENTUS-1272618,"215 East 124th St, 4F-BR 2, New York, NY, 10035 USA",4F-BR 2,SHARED,4,,,2024-04-22,12,155833,187000
9129,ENTUS-1272618,"215 East 124th St, 4D (Private Room)-Room1, New York, NY, 10035 USA",4D (Private Room)-Room1,SHARED,2,,,2024-04-22,12,191667,230000
7646,ENTUS-1272618,"215 East 124th St, 4F-BR 3, New York, NY, 10035 USA",4F-BR 3,SHARED,4,,,2024-04-22,12,155833,187000
7609,ENTUS-1272618,"215 East 124th St, 12B, New York, NY, 10035 USA",12B,PRIVATE,2,0.0,,2024-04-22,12,416667,500000
7674,ENTUS-1272618,"215 East 124th St, 8A-BR 3, New York, NY, 10035 USA",8A-BR 3,SHARED,4,,,2024-04-22,12,164000,196800
7152,ENTUS-1272618,"215 East 124th St, 8J, New York, NY, 10035 USA",8J,PRIVATE,2,798.0,798.0,2024-04-22,12,379167,455000
7074,ENTUS-1272618,"215 East 124th St, 2I-BR 4, New York, NY, 10035 USA",2I-BR 4,SHARED,4,107.0,676.0,2024-04-22,12,158417,190100
7087,ENTUS-1272618,"215 East 124th St, 3I-BR 1, New York, NY, 10035 USA",3I-BR 1,SHARED,4,203.0,676.0,2024-04-27,12,180500,216600
7626,ENTUS-1272618,"215 East 124th St, 2A (Private Room)-BR 3, New York, NY, 10035 USA",2A (Private Room)-BR 3,SHARED,4,,,2024-04-22,12,162000,194400
7110,ENTUS-1272618,"215 East 124th St, 5G-BR 1, New York, NY, 10035 USA",5G-BR 1,SHARED,4,180.0,698.0,2024-04-22,12,170500,204600
7117,ENTUS-1272618,"215 East 124th St, 5I-BR 3, New York, NY, 10035 USA",5I-BR 3,SHARED,4,107.0,676.0,2024-04-22,12,168000,201600
7628,ENTUS-1272618,"215 East 124th St, 2A (Private Room)-BR 1, New York, NY, 10035 USA",2A (Private Room)-BR 1,SHARED,4,,,2024-04-22,12,178667,214400
4420,ENTUS-1093180,"253 Irving Ave, 2A-2, Brooklyn, NY, 11237 USA",2A-2,SHARED,3,109.0,527.0,2024-04-22,3,134600,148060
4416,ENTUS-1093180,"253 Irving Ave, 3A-2, Brooklyn, NY, 11237 USA",3A-2,SHARED,3,107.0,561.0,2024-04-22,3,133100,146410
4426,ENTUS-1093180,"253 Irving Ave, 3B-3, Brooklyn, NY, 11237 USA",3B-3,SHARED,4,116.0,594.0,2024-04-22,3,138900,152790
4429,ENTUS-1093180,"253 Irving Ave, 3B-2, Brooklyn, NY, 11237 USA",3B-2,SHARED,4,116.0,594.0,2024-04-22,3,141400,155540
4421,ENTUS-1093180,"253 Irving Ave, 2A-3, Brooklyn, NY, 11237 USA",2A-3,SHARED,3,118.0,527.0,2024-04-22,3,142800,157080
5719,ENTUS-1187600,"411 29th St, 416, Oakland, CA, 94609 USA",416,PRIVATE,1,502.0,502.0,2024-04-22,3,237500,262500
5737,ENTUS-1187600,"411 29th St, 401, Oakland, CA, 94609 USA",401,PRIVATE,1,502.0,502.0,2024-04-22,3,240500,265500
5649,ENTUS-1187600,"411 29th St, 103, Oakland, CA, 94609 USA",103,PRIVATE,2,1052.0,1052.0,2024-04-22,3,310500,335500
5731,ENTUS-1187600,"411 29th St, 307, Oakland, CA, 94609 USA",307,PRIVATE,1,502.0,502.0,2024-04-22,3,232500,256500
5717,ENTUS-1187600,"411 29th St, 407, Oakland, CA, 94609 USA",407,PRIVATE,1,502.0,502.0,2024-04-22,3,237500,261500
5618,ENTUS-1187600,"411 29th St, 203, Oakland, CA, 94609 USA",203,PRIVATE,1,502.0,502.0,2024-05-26,3,230500,254500
5620,ENTUS-1187600,"411 29th St, 206, Oakland, CA, 94609 USA",206,PRIVATE,1,502.0,502.0,2024-04-22,3,230500,255500
5636,ENTUS-1187600,"411 29th St, 115, Oakland, CA, 94609 USA",115,PRIVATE,2,1052.0,1052.0,2024-12-20,3,397500,419500
5730,ENTUS-1187600,"411 29th St, 421, Oakland, CA, 94609 USA",421,PRIVATE,1,502.0,502.0,2024-04-22,3,237500,260500
5746,ENTUS-1187600,"411 29th St, 320, Oakland, CA, 94609 USA",320,PRIVATE,1,502.0,502.0,2024-04-22,3,232500,255500
5639,ENTUS-1187600,"411 29th St, 301, Oakland, CA, 94609 USA",301,PRIVATE,1,502.0,502.0,2024-04-22,3,230500,255500
5744,ENTUS-1187600,"411 29th St, 417, Oakland, CA, 94609 USA",417,PRIVATE,1,502.0,502.0,2024-04-22,3,247500,273500
5722,ENTUS-1187600,"411 29th St, 310, Oakland, CA, 94609 USA",310,PRIVATE,2,663.0,663.0,2024-04-22,3,282500,304500
5715,ENTUS-1187600,"411 29th St, 323, Oakland, CA, 94609 USA",323,PRIVATE,1,502.0,502.0,2024-04-22,3,232500,257500
5643,ENTUS-1187600,"411 29th St, 220, Oakland, CA, 94609 USA",220,PRIVATE,1,502.0,502.0,2024-04-22,3,230500,253500
5720,ENTUS-1187600,"411 29th St, 418, Oakland, CA, 94609 USA",418,PRIVATE,1,502.0,502.0,2024-04-22,3,237500,262500
5704,ENTUS-1187600,"411 29th St, 302, Oakland, CA, 94609 USA",302,PRIVATE,1,502.0,502.0,2024-04-22,3,230500,252500
5707,ENTUS-1187600,"411 29th St, 313, Oakland, CA, 94609 USA",313,PRIVATE,1,502.0,502.0,2024-04-22,3,230500,254500
5742,ENTUS-1187600,"411 29th St, 404, Oakland, CA, 94609 USA",404,PRIVATE,1,502.0,502.0,2024-04-22,3,237500,261500
5733,ENTUS-1187600,"411 29th St, 306, Oakland, CA, 94609 USA",306,PRIVATE,1,502.0,502.0,2024-04-22,3,230500,253500
5712,ENTUS-1187600,"411 29th St, 318, Oakland, CA, 94609 USA",318,PRIVATE,1,502.0,502.0,2024-04-22,3,232500,257500
5725,ENTUS-1187600,"411 29th St, 413, Oakland, CA, 94609 USA",413,PRIVATE,1,502.0,502.0,2024-04-22,3,247500,273500
5651,ENTUS-1187600,"411 29th St, 218, Oakland, CA, 94609 USA",218,PRIVATE,1,502.0,502.0,2024-04-22,3,230500,254500
5735,ENTUS-1187600,"411 29th St, 420, Oakland, CA, 94609 USA",420,PRIVATE,1,502.0,502.0,2024-04-22,3,237500,260500
5741,ENTUS-1187600,"411 29th St, 319, Oakland, CA, 94609 USA",319,PRIVATE,1,502.0,502.0,2024-04-22,3,238500,262500
5711,ENTUS-1187600,"411 29th St, 317, Oakland, CA, 94609 USA",317,PRIVATE,1,502.0,502.0,2024-04-22,3,232500,257500
5633,ENTUS-1187600,"411 29th St, 222, Oakland, CA, 94609 USA",222,PRIVATE,1,502.0,502.0,2024-04-22,3,286500,309500
5645,ENTUS-1187600,"411 29th St, 113, Oakland, CA, 94609 USA",113,PRIVATE,2,1052.0,1052.0,2024-04-22,3,310500,335500
5642,ENTUS-1187600,"411 29th St, 114, Oakland, CA, 94609 USA",114,PRIVATE,2,1052.0,1052.0,2024-04-22,3,310500,335500
2784,ENTUS-1093157,"19 Cottage Ave, 1-3, Richmond, CA, 94801 USA",1-3,SHARED,25,147.0,3615.0,2024-04-22,3,127487,218550
2773,ENTUS-1093157,"19 Cottage Ave, 1-9, Richmond, CA, 94801 USA",1-9,SHARED,25,91.0,3615.0,2024-04-22,3,100625,172500
2790,ENTUS-1093157,"19 Cottage Ave, 1-25, Richmond, CA, 94801 USA",1-25,SHARED,25,174.0,3615.0,2024-04-22,3,124250,213000
2779,ENTUS-1093157,"19 Cottage Ave, 1-21, Richmond, CA, 94801 USA",1-21,SHARED,25,167.0,3615.0,2024-04-22,3,142800,244800
2781,ENTUS-1093157,"19 Cottage Ave, 1-18, Richmond, CA, 94801 USA",1-18,SHARED,25,136.0,3615.0,2024-04-22,3,129675,222300
176,ENTUS-1112611,"618-622 14th St,, 28, Oakland, CA, 94612 USA",28,SHARED,1,190.0,340.0,2024-04-22,3,139562,175450
163,ENTUS-1112611,"618-622 14th St,, 30, Oakland, CA, 94612 USA",30,SHARED,1,185.0,335.0,2024-04-22,3,130812,164450
148,ENTUS-1112611,"618-622 14th St,, 7, Oakland, CA, 94612 USA",7,SHARED,1,141.0,291.0,2024-04-22,3,113312,142450
169,ENTUS-1112611,"618-622 14th St,, 38, Oakland, CA, 94612 USA",38,SHARED,1,133.0,283.0,2024-05-28,3,123287,154990
177,ENTUS-1112611,"618-622 14th St,, 40, Oakland, CA, 94612 USA",40,SHARED,1,138.0,288.0,2024-04-22,3,130287,163790
182,ENTUS-1112611,"618-622 14th St,, 22, Oakland, CA, 94612 USA",22,SHARED,1,155.0,305.0,2024-05-20,3,131600,165440
143,ENTUS-1112611,"618-622 14th St,, 1, Oakland, CA, 94612 USA",1,SHARED,1,185.0,335.0,2024-05-05,3,131250,165000
157,ENTUS-1112611,"618-622 14th St,, 21, Oakland, CA, 94612 USA",21,SHARED,1,141.0,291.0,2024-04-22,3,134225,168740
109,ENTUS-1093160,"873 32nd Street, Suite 4-Fairmount, Oakland, CA, 94608 USA",Suite 4-Fairmount,SHARED,4,92.0,641.0,2024-04-25,3,80391,115500
118,ENTUS-1093160,"873 32nd Street, Suite 9-Oak, Oakland, CA, 94608 USA",Suite 9-Oak,SHARED,4,91.0,654.0,2024-05-07,3,97464,140030
132,ENTUS-1093160,"873 32nd Street, Suite 8-Mandela, Oakland, CA, 94608 USA",Suite 8-Mandela,SHARED,4,137.0,641.0,2024-05-01,3,89119,128040
125,ENTUS-1093160,"873 32nd Street, Suite 11-Summit, Oakland, CA, 94608 USA",Suite 11-Summit,SHARED,3,183.0,593.0,2024-05-20,3,111934,160820
107,ENTUS-1093160,"873 32nd Street, Suite 4-Fallon, Oakland, CA, 94608 USA",Suite 4-Fallon,SHARED,4,119.0,641.0,2024-04-22,3,94019,135080
102,ENTUS-1093160,"873 32nd Street, Suite 10-Sherwin, Oakland, CA, 94608 USA",Suite 10-Sherwin,SHARED,4,121.0,643.0,2024-04-22,3,98229,141130
110,ENTUS-1093160,"873 32nd Street, Suite 7-King, Oakland, CA, 94608 USA",Suite 7-King,SHARED,3,139.0,593.0,2024-04-22,3,91492,131450
136,ENTUS-1093160,"873 32nd Street, Suite 12-Whitney, Oakland, CA, 94608 USA",Suite 12-Whitney,SHARED,4,119.0,641.0,2024-04-22,3,93636,134530
126,ENTUS-1093160,"873 32nd Street, Suite 11-Terrace, Oakland, CA, 94608 USA",Suite 11-Terrace,SHARED,3,139.0,593.0,2024-04-22,3,95320,136950
137,ENTUS-1093160,"873 32nd Street, Suite 12-Yosemite, Oakland, CA, 94608 USA",Suite 12-Yosemite,SHARED,4,143.0,641.0,2024-04-22,3,99378,142780
5667,ENTUS-1187601,"4045 Broadway, 411, Oakland, CA, 94611 USA",411,PRIVATE,0,453.0,453.0,2024-06-22,2,230500,275500
5684,ENTUS-1187601,"4045 Broadway, 307, Oakland, CA, 94611 USA",307,PRIVATE,0,393.0,393.0,2024-04-22,2,210500,249500
5689,ENTUS-1187601,"4045 Broadway, 305, Oakland, CA, 94611 USA",305,PRIVATE,2,804.0,804.0,2024-06-07,2,290500,383500
5666,ENTUS-1187601,"4045 Broadway, 213, Oakland, CA, 94611 USA",213,PRIVATE,0,453.0,453.0,2024-05-07,2,217500,257500
5654,ENTUS-1187601,"4045 Broadway, 505, Oakland, CA, 94611 USA",505,PRIVATE,2,804.0,804.0,2024-04-22,2,287410,319390
5692,ENTUS-1187601,"4045 Broadway, 212, Oakland, CA, 94611 USA",212,PRIVATE,0,393.0,393.0,2024-09-07,2,228500,276500
5695,ENTUS-1187601,"4045 Broadway, 203, Oakland, CA, 94611 USA",203,PRIVATE,0,467.0,467.0,2024-04-22,2,221500,263500
5661,ENTUS-1187601,"4045 Broadway, 507, Oakland, CA, 94611 USA",507,PRIVATE,0,393.0,393.0,2024-04-22,2,215500,254500
5671,ENTUS-1187601,"4045 Broadway, 404, Oakland, CA, 94611 USA",404,PRIVATE,1,562.0,562.0,2024-04-22,2,253500,292500
5670,ENTUS-1187601,"4045 Broadway, 403, Oakland, CA, 94611 USA",403,PRIVATE,0,467.0,467.0,2024-04-22,2,221500,258500
6905,ENTUS-1251612,"392 11th St, 612, Oakland, CA, 94607 USA",612,SHARED,0,170.0,320.0,2024-04-22,1,119079,152390
6921,ENTUS-1251612,"392 11th St, 503, Oakland, CA, 94607 USA",503,SHARED,0,129.0,279.0,2024-04-22,1,105420,136000
