id,url,tag
9088,https://images.ctfassets.net/7ktrlpa6kj4r/6J5kZcUnsS2fwJ2ylXoAC0/7b7161d772fa59ff9656a48b4f929e49/imresizer-1707407882168.jpg,PROPERTY
9088,https://images.ctfassets.net/7ktrlpa6kj4r/AndcA3am8Z9gW2mxaVNzZ/29af9b13c7204924c7e9a5a8ecc829fa/capitol-quarters-austin-tx-shared-spacious-break-room.jpg,PROPERTY
9088,https://images.ctfassets.net/7ktrlpa6kj4r/31N2OQn5FgcJnmMR3hsULk/c57f74b9b04a835abd972bf00255822b/9a22c825a06e3670cc1275cb35ed263e-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9088,https://images.ctfassets.net/7ktrlpa6kj4r/7wemOZkzY27lMiqzaTLbCm/436c3acce1bb845d5b09faacf8838457/6c2e701ced0249320658ec8408e4f6db-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9088,https://images.ctfassets.net/7ktrlpa6kj4r/4VbTOpmQwQMpt6kMN4KbHY/2ee5b54778518cb046f55c35633befdd/capitol-quarters-austin-tx-the-laundry-room-is-on-the-5th-floor.jpg,PROPERTY
9088,https://medialibrarycf.entrata.com/17636/MLv3/4/22/2024/02/12/053353/65cab8f13b94e1.38443210101.jpg,FLOORPLAN
9048,https://images.ctfassets.net/7ktrlpa6kj4r/2X2yrrlEUqLau4GEvFRYZz/84339d03ff5e9d60db81a4079ed54088/capitol-quarters-austin-tx-030amenities-7.jpg,PROPERTY
9048,https://images.ctfassets.net/7ktrlpa6kj4r/6J5kZcUnsS2fwJ2ylXoAC0/7b7161d772fa59ff9656a48b4f929e49/imresizer-1707407882168.jpg,PROPERTY
9048,https://images.ctfassets.net/7ktrlpa6kj4r/AndcA3am8Z9gW2mxaVNzZ/29af9b13c7204924c7e9a5a8ecc829fa/capitol-quarters-austin-tx-shared-spacious-break-room.jpg,PROPERTY
9048,https://images.ctfassets.net/7ktrlpa6kj4r/31N2OQn5FgcJnmMR3hsULk/c57f74b9b04a835abd972bf00255822b/9a22c825a06e3670cc1275cb35ed263e-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9048,https://images.ctfassets.net/7ktrlpa6kj4r/7wemOZkzY27lMiqzaTLbCm/436c3acce1bb845d5b09faacf8838457/6c2e701ced0249320658ec8408e4f6db-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9048,https://images.ctfassets.net/7ktrlpa6kj4r/4VbTOpmQwQMpt6kMN4KbHY/2ee5b54778518cb046f55c35633befdd/capitol-quarters-austin-tx-the-laundry-room-is-on-the-5th-floor.jpg,PROPERTY
9048,https://medialibrarycf.entrata.com/17636/MLv3/4/22/2024/02/12/053411/65cab90357faf2.11369639774.jpg,FLOORPLAN
9096,https://images.ctfassets.net/7ktrlpa6kj4r/2X2yrrlEUqLau4GEvFRYZz/84339d03ff5e9d60db81a4079ed54088/capitol-quarters-austin-tx-030amenities-7.jpg,PROPERTY
9096,https://images.ctfassets.net/7ktrlpa6kj4r/6J5kZcUnsS2fwJ2ylXoAC0/7b7161d772fa59ff9656a48b4f929e49/imresizer-1707407882168.jpg,PROPERTY
9096,https://images.ctfassets.net/7ktrlpa6kj4r/AndcA3am8Z9gW2mxaVNzZ/29af9b13c7204924c7e9a5a8ecc829fa/capitol-quarters-austin-tx-shared-spacious-break-room.jpg,PROPERTY
9096,https://images.ctfassets.net/7ktrlpa6kj4r/31N2OQn5FgcJnmMR3hsULk/c57f74b9b04a835abd972bf00255822b/9a22c825a06e3670cc1275cb35ed263e-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9096,https://images.ctfassets.net/7ktrlpa6kj4r/7wemOZkzY27lMiqzaTLbCm/436c3acce1bb845d5b09faacf8838457/6c2e701ced0249320658ec8408e4f6db-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9096,https://images.ctfassets.net/7ktrlpa6kj4r/4VbTOpmQwQMpt6kMN4KbHY/2ee5b54778518cb046f55c35633befdd/capitol-quarters-austin-tx-the-laundry-room-is-on-the-5th-floor.jpg,PROPERTY
9096,https://medialibrarycf.entrata.com/17636/MLv3/4/22/2024/02/12/053353/65cab8f13b94e1.38443210101.jpg,FLOORPLAN
9080,https://images.ctfassets.net/7ktrlpa6kj4r/2X2yrrlEUqLau4GEvFRYZz/84339d03ff5e9d60db81a4079ed54088/capitol-quarters-austin-tx-030amenities-7.jpg,PROPERTY
9080,https://images.ctfassets.net/7ktrlpa6kj4r/6J5kZcUnsS2fwJ2ylXoAC0/7b7161d772fa59ff9656a48b4f929e49/imresizer-1707407882168.jpg,PROPERTY
9080,https://images.ctfassets.net/7ktrlpa6kj4r/AndcA3am8Z9gW2mxaVNzZ/29af9b13c7204924c7e9a5a8ecc829fa/capitol-quarters-austin-tx-shared-spacious-break-room.jpg,PROPERTY
9080,https://images.ctfassets.net/7ktrlpa6kj4r/31N2OQn5FgcJnmMR3hsULk/c57f74b9b04a835abd972bf00255822b/9a22c825a06e3670cc1275cb35ed263e-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9080,https://images.ctfassets.net/7ktrlpa6kj4r/7wemOZkzY27lMiqzaTLbCm/436c3acce1bb845d5b09faacf8838457/6c2e701ced0249320658ec8408e4f6db-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9080,https://images.ctfassets.net/7ktrlpa6kj4r/4VbTOpmQwQMpt6kMN4KbHY/2ee5b54778518cb046f55c35633befdd/capitol-quarters-austin-tx-the-laundry-room-is-on-the-5th-floor.jpg,PROPERTY
9080,https://medialibrarycf.entrata.com/17636/MLv3/4/22/2024/02/12/053353/65cab8f13b94e1.38443210101.jpg,FLOORPLAN
9063,https://images.ctfassets.net/7ktrlpa6kj4r/2X2yrrlEUqLau4GEvFRYZz/84339d03ff5e9d60db81a4079ed54088/capitol-quarters-austin-tx-030amenities-7.jpg,PROPERTY
9063,https://images.ctfassets.net/7ktrlpa6kj4r/6J5kZcUnsS2fwJ2ylXoAC0/7b7161d772fa59ff9656a48b4f929e49/imresizer-1707407882168.jpg,PROPERTY
9063,https://images.ctfassets.net/7ktrlpa6kj4r/AndcA3am8Z9gW2mxaVNzZ/29af9b13c7204924c7e9a5a8ecc829fa/capitol-quarters-austin-tx-shared-spacious-break-room.jpg,PROPERTY
9063,https://images.ctfassets.net/7ktrlpa6kj4r/31N2OQn5FgcJnmMR3hsULk/c57f74b9b04a835abd972bf00255822b/9a22c825a06e3670cc1275cb35ed263e-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9063,https://images.ctfassets.net/7ktrlpa6kj4r/7wemOZkzY27lMiqzaTLbCm/436c3acce1bb845d5b09faacf8838457/6c2e701ced0249320658ec8408e4f6db-uncropped_scaled_within_1536_1152.jpg,PROPERTY
9063,https://images.ctfassets.net/7ktrlpa6kj4r/4VbTOpmQwQMpt6kMN4KbHY/2ee5b54778518cb046f55c35633befdd/capitol-quarters-austin-tx-the-laundry-room-is-on-the-5th-floor.jpg,PROPERTY
9063,https://medialibrarycf.entrata.com/17636/MLv3/4/22/2024/02/12/053314/65cab8caf03db0.81242822543.jpg,FLOORPLAN
