id,name,months,amount,concessionsApplied
8840,18 Months,18,105000,[]
8840,17 Months,17,105000,[]
8840,16 Months,16,105000,[]
8840,15 Months,15,105000,[]
8840,14 Months,14,105000,[]
8840,13 Months,13,105000,[]
8840,12 Months,12,105000,[]
8840,11 Months,11,115000,[]
8840,10 Months,10,115000,[]
8840,9 Months,9,115000,[]
8840,8 Months,8,115000,[]
8840,7 Months,7,115000,[]
8840,6 Months,6,115000,[]
8840,5 Months,5,125000,[]
8840,4 Months,4,125000,[]
8840,3 Months,3,125000,[]
8840,1 Month,1,125000,[]
8884,18 Months,18,107500,[]
8884,17 Months,17,107500,[]
8884,16 Months,16,107500,[]
8884,15 Months,15,107500,[]
8884,14 Months,14,107500,[]
8884,13 Months,13,107500,[]
8884,12 Months,12,107500,[]
8884,11 Months,11,117500,[]
8884,10 Months,10,117500,[]
8884,9 Months,9,117500,[]
8884,8 Months,8,117500,[]
8884,7 Months,7,117500,[]
8884,6 Months,6,117500,[]
8884,5 Months,5,127500,[]
8884,4 Months,4,127500,[]
8884,3 Months,3,127500,[]
8884,1 Month,1,127500,[]
8908,18 Months,18,110000,[]
8908,17 Months,17,110000,[]
8908,16 Months,16,110000,[]
8908,15 Months,15,110000,[]
8908,14 Months,14,110000,[]
8908,13 Months,13,110000,[]
8908,12 Months,12,110000,[]
8908,11 Months,11,120000,[]
8908,10 Months,10,120000,[]
8908,9 Months,9,120000,[]
8908,8 Months,8,120000,[]
8908,7 Months,7,120000,[]
8908,6 Months,6,120000,[]
8908,5 Months,5,130000,[]
8908,4 Months,4,130000,[]
8908,3 Months,3,130000,[]
8908,1 Month,1,130000,[]
8906,18 Months,18,110000,[]
8906,17 Months,17,110000,[]
8906,16 Months,16,110000,[]
8906,15 Months,15,110000,[]
8906,14 Months,14,110000,[]
8906,13 Months,13,110000,[]
8906,12 Months,12,110000,[]
8906,11 Months,11,120000,[]
8906,10 Months,10,120000,[]
8906,9 Months,9,120000,[]
8906,8 Months,8,120000,[]
8906,7 Months,7,120000,[]
8906,6 Months,6,120000,[]
8906,5 Months,5,130000,[]
8906,4 Months,4,130000,[]
8906,3 Months,3,130000,[]
8906,1 Month,1,130000,[]
8837,18 Months,18,95000,[]
8837,17 Months,17,95000,[]
8837,16 Months,16,95000,[]
8837,15 Months,15,95000,[]
8837,14 Months,14,95000,[]
8837,13 Months,13,95000,[]
8837,12 Months,12,95000,[]
8837,11 Months,11,105000,[]
8837,10 Months,10,105000,[]
8837,9 Months,9,105000,[]
8837,8 Months,8,105000,[]
8837,7 Months,7,105000,[]
8837,6 Months,6,105000,[]
8837,5 Months,5,115000,[]
8837,4 Months,4,115000,[]
8837,3 Months,3,115000,[]
8837,1 Month,1,115000,[]
8866,18 Months,18,105000,[]
8866,17 Months,17,105000,[]
8866,16 Months,16,105000,[]
8866,15 Months,15,105000,[]
8866,14 Months,14,105000,[]
8866,13 Months,13,105000,[]
8866,12 Months,12,105000,[]
8866,11 Months,11,115000,[]
8866,10 Months,10,115000,[]
8866,9 Months,9,115000,[]
8866,8 Months,8,115000,[]
8866,7 Months,7,115000,[]
8866,6 Months,6,115000,[]
8866,5 Months,5,125000,[]
8866,4 Months,4,125000,[]
8866,3 Months,3,125000,[]
8866,1 Month,1,125000,[]
8872,18 Months,18,110000,[]
8872,17 Months,17,110000,[]
8872,16 Months,16,110000,[]
8872,15 Months,15,110000,[]
8872,14 Months,14,110000,[]
8872,13 Months,13,110000,[]
8872,12 Months,12,110000,[]
8872,11 Months,11,120000,[]
8872,10 Months,10,120000,[]
8872,9 Months,9,120000,[]
8872,8 Months,8,120000,[]
8872,7 Months,7,120000,[]
8872,6 Months,6,120000,[]
8872,5 Months,5,130000,[]
8872,4 Months,4,130000,[]
8872,3 Months,3,130000,[]
8872,1 Month,1,130000,[]
8863,18 Months,18,105000,[]
8863,17 Months,17,105000,[]
8863,16 Months,16,105000,[]
8863,15 Months,15,105000,[]
8863,14 Months,14,105000,[]
8863,13 Months,13,105000,[]
8863,12 Months,12,105000,[]
8863,11 Months,11,115000,[]
8863,10 Months,10,115000,[]
8863,9 Months,9,115000,[]
8863,8 Months,8,115000,[]
8863,7 Months,7,115000,[]
8863,6 Months,6,115000,[]
8863,5 Months,5,125000,[]
8863,4 Months,4,125000,[]
8863,3 Months,3,125000,[]
8863,1 Month,1,125000,[]
8907,18 Months,18,110000,[]
8907,17 Months,17,110000,[]
8907,16 Months,16,110000,[]
8907,15 Months,15,110000,[]
8907,14 Months,14,110000,[]
8907,13 Months,13,110000,[]
8907,12 Months,12,110000,[]
8907,11 Months,11,120000,[]
8907,10 Months,10,120000,[]
8907,9 Months,9,120000,[]
8907,8 Months,8,120000,[]
8907,7 Months,7,120000,[]
8907,6 Months,6,120000,[]
8907,5 Months,5,130000,[]
8907,4 Months,4,130000,[]
8907,3 Months,3,130000,[]
8907,1 Month,1,130000,[]
8921,18 Months,18,107500,[]
8921,17 Months,17,107500,[]
8921,16 Months,16,107500,[]
8921,15 Months,15,107500,[]
8921,14 Months,14,107500,[]
8921,13 Months,13,107500,[]
8921,12 Months,12,107500,[]
8921,11 Months,11,117500,[]
8921,10 Months,10,117500,[]
8921,9 Months,9,117500,[]
8921,8 Months,8,117500,[]
8921,7 Months,7,117500,[]
8921,6 Months,6,117500,[]
8921,5 Months,5,127500,[]
8921,4 Months,4,127500,[]
8921,3 Months,3,127500,[]
8921,1 Month,1,127500,[]
8896,18 Months,18,105000,[]
8896,17 Months,17,105000,[]
8896,16 Months,16,105000,[]
8896,15 Months,15,105000,[]
8896,14 Months,14,105000,[]
8896,13 Months,13,105000,[]
8896,12 Months,12,105000,[]
8896,11 Months,11,115000,[]
8896,10 Months,10,115000,[]
8896,9 Months,9,115000,[]
8896,8 Months,8,115000,[]
8896,7 Months,7,115000,[]
8896,6 Months,6,115000,[]
8896,5 Months,5,125000,[]
8896,4 Months,4,125000,[]
8896,3 Months,3,125000,[]
8896,1 Month,1,125000,[]
8915,18 Months,18,112500,[]
8915,17 Months,17,112500,[]
8915,16 Months,16,112500,[]
8915,15 Months,15,112500,[]
8915,14 Months,14,112500,[]
8915,13 Months,13,112500,[]
8915,12 Months,12,112500,[]
8915,11 Months,11,122500,[]
8915,10 Months,10,122500,[]
8915,9 Months,9,122500,[]
8915,8 Months,8,122500,[]
8915,7 Months,7,122500,[]
8915,6 Months,6,122500,[]
8915,5 Months,5,132500,[]
8915,4 Months,4,132500,[]
8915,3 Months,3,132500,[]
8915,1 Month,1,132500,[]
8899,18 Months,18,110000,[]
8899,17 Months,17,110000,[]
8899,16 Months,16,110000,[]
8899,15 Months,15,110000,[]
8899,14 Months,14,110000,[]
8899,13 Months,13,110000,[]
8899,12 Months,12,110000,[]
8899,11 Months,11,120000,[]
8899,10 Months,10,120000,[]
8899,9 Months,9,120000,[]
8899,8 Months,8,120000,[]
8899,7 Months,7,120000,[]
8899,6 Months,6,120000,[]
8899,5 Months,5,130000,[]
8899,4 Months,4,130000,[]
8899,3 Months,3,130000,[]
8899,1 Month,1,130000,[]
8857,18 Months,18,105000,[]
8857,17 Months,17,105000,[]
8857,16 Months,16,105000,[]
8857,15 Months,15,105000,[]
8857,14 Months,14,105000,[]
8857,13 Months,13,105000,[]
8857,12 Months,12,105000,[]
8857,11 Months,11,115000,[]
8857,10 Months,10,115000,[]
8857,9 Months,9,115000,[]
8857,8 Months,8,115000,[]
8857,7 Months,7,115000,[]
8857,6 Months,6,115000,[]
8857,5 Months,5,125000,[]
8857,4 Months,4,125000,[]
8857,3 Months,3,125000,[]
8857,1 Month,1,125000,[]
8914,18 Months,18,110000,[]
8914,17 Months,17,110000,[]
8914,16 Months,16,110000,[]
8914,15 Months,15,110000,[]
8914,14 Months,14,110000,[]
8914,13 Months,13,110000,[]
8914,12 Months,12,110000,[]
8914,11 Months,11,120000,[]
8914,10 Months,10,120000,[]
8914,9 Months,9,120000,[]
8914,8 Months,8,120000,[]
8914,7 Months,7,120000,[]
8914,6 Months,6,120000,[]
8914,5 Months,5,130000,[]
8914,4 Months,4,130000,[]
8914,3 Months,3,130000,[]
8914,1 Month,1,130000,[]
8877,18 Months,18,110000,[]
8877,17 Months,17,110000,[]
8877,16 Months,16,110000,[]
8877,15 Months,15,110000,[]
8877,14 Months,14,110000,[]
8877,13 Months,13,110000,[]
8877,12 Months,12,110000,[]
8877,11 Months,11,120000,[]
8877,10 Months,10,120000,[]
8877,9 Months,9,120000,[]
8877,8 Months,8,120000,[]
8877,7 Months,7,120000,[]
8877,6 Months,6,120000,[]
8877,5 Months,5,130000,[]
8877,4 Months,4,130000,[]
8877,3 Months,3,130000,[]
8877,1 Month,1,130000,[]
4402,24 Months,24,128000,[]
4402,15 Months,15,128000,[]
4402,13 Months,13,128000,[]
4402,12 Months,12,128000,[]
4402,11 Months,11,134400,[]
4402,10 Months,10,134400,[]
4402,9 Months,9,134400,[]
4402,8 Months,8,134400,[]
4402,7 Months,7,134400,[]
4402,6 Months,6,134400,[]
4402,5 Months,5,140800,[]
4402,4 Months,4,140800,[]
4402,3 Months,3,140800,[]
5838,24 Months,24,368043,[]
5838,15 Months,15,368043,[]
5838,13 Months,13,368043,[]
5838,12 Months,12,368043,[]
5836,24 Months,24,352000,[]
5836,15 Months,15,352000,[]
5836,13 Months,13,352000,[]
5836,12 Months,12,352000,[]
5843,24 Months,24,346000,[]
5843,15 Months,15,346000,[]
5843,13 Months,13,346000,[]
5843,12 Months,12,346000,[]
7399,24 Months,24,169900,[]
7399,15 Months,15,169900,[]
7399,13 Months,13,169900,[]
7399,12 Months,12,169900,[]
7399,11 Months,11,178395,[]
7399,10 Months,10,178395,[]
7399,9 Months,9,178395,[]
7399,8 Months,8,178395,[]
7399,7 Months,7,178395,[]
7399,6 Months,6,178395,[]
7399,5 Months,5,186890,[]
7399,4 Months,4,186890,[]
7399,3 Months,3,186890,[]
7381,24 Months,24,149900,[]
7381,15 Months,15,149900,[]
7381,13 Months,13,149900,[]
7381,12 Months,12,149900,[]
7381,11 Months,11,157395,[]
7381,10 Months,10,157395,[]
7381,9 Months,9,157395,[]
7381,8 Months,8,157395,[]
7381,7 Months,7,157395,[]
7381,6 Months,6,157395,[]
7381,5 Months,5,164890,[]
7381,4 Months,4,164890,[]
7381,3 Months,3,164890,[]
7383,24 Months,24,253000,[]
7383,15 Months,15,253000,[]
7383,13 Months,13,253000,[]
7383,12 Months,12,253000,[]
7383,11 Months,11,265650,[]
7383,10 Months,10,265650,[]
7383,9 Months,9,265650,[]
7383,8 Months,8,265650,[]
7383,7 Months,7,265650,[]
7383,6 Months,6,265650,[]
7383,5 Months,5,278300,[]
7383,4 Months,4,278300,[]
7383,3 Months,3,278300,[]
7393,24 Months,24,165000,[]
7393,15 Months,15,165000,[]
7393,13 Months,13,165000,[]
7393,12 Months,12,165000,[]
7393,11 Months,11,173250,[]
7393,10 Months,10,173250,[]
7393,9 Months,9,173250,[]
7393,8 Months,8,173250,[]
7393,7 Months,7,173250,[]
7393,6 Months,6,173250,[]
7393,5 Months,5,181500,[]
7393,4 Months,4,181500,[]
7393,3 Months,3,181500,[]
7389,24 Months,24,152500,[]
7389,15 Months,15,152500,[]
7389,13 Months,13,152500,[]
7389,12 Months,12,152500,[]
7389,11 Months,11,160125,[]
7389,10 Months,10,160125,[]
7389,9 Months,9,160125,[]
7389,8 Months,8,160125,[]
7389,7 Months,7,160125,[]
7389,6 Months,6,160125,[]
7389,5 Months,5,167750,[]
7389,4 Months,4,167750,[]
7389,3 Months,3,167750,[]
7403,13 Months,13,155200,[]
7403,12 Months,12,155200,[]
7403,11 Months,11,162960,[]
7403,10 Months,10,162960,[]
7403,9 Months,9,162960,[]
7403,8 Months,8,162960,[]
7403,7 Months,7,162960,[]
7403,6 Months,6,162960,[]
7403,5 Months,5,170720,[]
7403,4 Months,4,170720,[]
7403,3 Months,3,170720,[]
7417,13 Months,13,150000,[]
7417,12 Months,12,150000,[]
7417,11 Months,11,157500,[]
7417,10 Months,10,157500,[]
7417,9 Months,9,157500,[]
7417,8 Months,8,157500,[]
7417,7 Months,7,157500,[]
7417,6 Months,6,157500,[]
7417,5 Months,5,165000,[]
7417,4 Months,4,165000,[]
7417,3 Months,3,165000,[]
7414,13 Months,13,165500,[]
7414,12 Months,12,165500,[]
7414,11 Months,11,173775,[]
7414,10 Months,10,173775,[]
7414,9 Months,9,173775,[]
7414,8 Months,8,173775,[]
7414,7 Months,7,173775,[]
7414,6 Months,6,173775,[]
7414,5 Months,5,182050,[]
7414,4 Months,4,182050,[]
7414,3 Months,3,182050,[]
7467,24 Months,24,160300,[]
7467,15 Months,15,160300,[]
7467,13 Months,13,160300,[]
7467,12 Months,12,160300,[]
7467,11 Months,11,168315,[]
7467,10 Months,10,168315,[]
7467,9 Months,9,168315,[]
7467,8 Months,8,168315,[]
7467,7 Months,7,168315,[]
7467,6 Months,6,168315,[]
7467,5 Months,5,176330,[]
7467,4 Months,4,176330,[]
7467,3 Months,3,176330,[]
7453,24 Months,24,163700,[]
7453,15 Months,15,163700,[]
7453,13 Months,13,163700,[]
7453,12 Months,12,163700,[]
7453,11 Months,11,171885,[]
7453,10 Months,10,171885,[]
7453,9 Months,9,171885,[]
7453,8 Months,8,171885,[]
7453,7 Months,7,171885,[]
7453,6 Months,6,171885,[]
7453,5 Months,5,180070,[]
7453,4 Months,4,180070,[]
7453,3 Months,3,180070,[]
7436,24 Months,24,159100,[]
7436,15 Months,15,159100,[]
7436,13 Months,13,159100,[]
7436,12 Months,12,159100,[]
7436,11 Months,11,167055,[]
7436,10 Months,10,167055,[]
7436,9 Months,9,167055,[]
7436,8 Months,8,167055,[]
7436,7 Months,7,167055,[]
7436,6 Months,6,167055,[]
7436,5 Months,5,175010,[]
7436,4 Months,4,175010,[]
7436,3 Months,3,175010,[]
7448,24 Months,24,162000,[]
7448,15 Months,15,162000,[]
7448,13 Months,13,162000,[]
7448,12 Months,12,162000,[]
7448,11 Months,11,170100,[]
7448,10 Months,10,170100,[]
7448,9 Months,9,170100,[]
7448,8 Months,8,170100,[]
7448,7 Months,7,170100,[]
7448,6 Months,6,170100,[]
7448,5 Months,5,178200,[]
7448,4 Months,4,178200,[]
7448,3 Months,3,178200,[]
7443,24 Months,24,169900,[]
7443,15 Months,15,169900,[]
7443,13 Months,13,169900,[]
7443,12 Months,12,169900,[]
7443,11 Months,11,178395,[]
7443,10 Months,10,178395,[]
7443,9 Months,9,178395,[]
7443,8 Months,8,178395,[]
7443,7 Months,7,178395,[]
7443,6 Months,6,178395,[]
7443,5 Months,5,186890,[]
7443,4 Months,4,186890,[]
7443,3 Months,3,186890,[]
7435,24 Months,24,146400,[]
7435,15 Months,15,146400,[]
7435,13 Months,13,146400,[]
7435,12 Months,12,146400,[]
7435,11 Months,11,153720,[]
7435,10 Months,10,153720,[]
7435,9 Months,9,153720,[]
7435,8 Months,8,153720,[]
7435,7 Months,7,153720,[]
7435,6 Months,6,153720,[]
7435,5 Months,5,161040,[]
7435,4 Months,4,161040,[]
7435,3 Months,3,161040,[]
7455,24 Months,24,159700,[]
7455,15 Months,15,159700,[]
7455,13 Months,13,159700,[]
7455,12 Months,12,159700,[]
7455,11 Months,11,167685,[]
7455,10 Months,10,167685,[]
7455,9 Months,9,167685,[]
7455,8 Months,8,167685,[]
7455,7 Months,7,167685,[]
7455,6 Months,6,167685,[]
7455,5 Months,5,175670,[]
7455,4 Months,4,175670,[]
7455,3 Months,3,175670,[]
7478,24 Months,24,159300,[]
7478,15 Months,15,159300,[]
7478,13 Months,13,159300,[]
7478,12 Months,12,159300,[]
7478,11 Months,11,167265,[]
7478,10 Months,10,167265,[]
7478,9 Months,9,167265,[]
7478,8 Months,8,167265,[]
7478,7 Months,7,167265,[]
7478,6 Months,6,167265,[]
7478,5 Months,5,175230,[]
7478,4 Months,4,175230,[]
7478,3 Months,3,175230,[]
7463,24 Months,24,153900,[]
7463,15 Months,15,153900,[]
7463,13 Months,13,153900,[]
7463,12 Months,12,153900,[]
7463,11 Months,11,161595,[]
7463,10 Months,10,161595,[]
7463,9 Months,9,161595,[]
7463,8 Months,8,161595,[]
7463,7 Months,7,161595,[]
7463,6 Months,6,161595,[]
7463,5 Months,5,169290,[]
7463,4 Months,4,169290,[]
7463,3 Months,3,169290,[]
7469,24 Months,24,165300,[]
7469,15 Months,15,165300,[]
7469,13 Months,13,165300,[]
7469,12 Months,12,165300,[]
7469,11 Months,11,173565,[]
7469,10 Months,10,173565,[]
7469,9 Months,9,173565,[]
7469,8 Months,8,173565,[]
7469,7 Months,7,173565,[]
7469,6 Months,6,173565,[]
7469,5 Months,5,181830,[]
7469,4 Months,4,181830,[]
7469,3 Months,3,181830,[]
7438,24 Months,24,145500,[]
7438,15 Months,15,145500,[]
7438,13 Months,13,145500,[]
7438,12 Months,12,145500,[]
7438,11 Months,11,152775,[]
7438,10 Months,10,152775,[]
7438,9 Months,9,152775,[]
7438,8 Months,8,152775,[]
7438,7 Months,7,152775,[]
7438,6 Months,6,152775,[]
7438,5 Months,5,160050,[]
7438,4 Months,4,160050,[]
7438,3 Months,3,160050,[]
3334,24 Months,24,169600,[]
3334,15 Months,15,169600,[]
3334,13 Months,13,169600,[]
3334,12 Months,12,169600,[]
3334,11 Months,11,178080,[]
3334,10 Months,10,178080,[]
3334,9 Months,9,178080,[]
3334,8 Months,8,178080,[]
3334,7 Months,7,178080,[]
3334,6 Months,6,178080,[]
3334,5 Months,5,186560,[]
3334,4 Months,4,186560,[]
3334,3 Months,3,186560,[]
3341,24 Months,24,190300,[]
3341,15 Months,15,190300,[]
3341,13 Months,13,190300,[]
3341,12 Months,12,190300,[]
3341,11 Months,11,199815,[]
3341,10 Months,10,199815,[]
3341,9 Months,9,199815,[]
3341,8 Months,8,199815,[]
3341,7 Months,7,199815,[]
3341,6 Months,6,199815,[]
3341,5 Months,5,209330,[]
3341,4 Months,4,209330,[]
3341,3 Months,3,209330,[]
797,24 Months,24,190000,[]
797,15 Months,15,190000,[]
797,13 Months,13,190000,[]
797,12 Months,12,190000,[]
797,11 Months,11,199500,[]
797,10 Months,10,199500,[]
797,9 Months,9,199500,[]
797,8 Months,8,199500,[]
797,7 Months,7,199500,[]
797,6 Months,6,199500,[]
4468,24 Months,24,168000,[]
4468,15 Months,15,168000,[]
4468,13 Months,13,168000,[]
4468,12 Months,12,168000,[]
4468,11 Months,11,176400,[]
4468,10 Months,10,176400,[]
4468,9 Months,9,176400,[]
4468,8 Months,8,176400,[]
4468,7 Months,7,176400,[]
4468,6 Months,6,176400,[]
4468,5 Months,5,184800,[]
4468,4 Months,4,184800,[]
4468,3 Months,3,184800,[]
4462,24 Months,24,130200,[]
4462,15 Months,15,130200,[]
4462,13 Months,13,130200,[]
4462,12 Months,12,130200,[]
4462,11 Months,11,136710,[]
4462,10 Months,10,136710,[]
4462,9 Months,9,136710,[]
4462,8 Months,8,136710,[]
4462,7 Months,7,136710,[]
4462,6 Months,6,136710,[]
4462,5 Months,5,143220,[]
4462,4 Months,4,143220,[]
4462,3 Months,3,143220,[]
4478,24 Months,24,138700,[]
4478,15 Months,15,138700,[]
4478,13 Months,13,138700,[]
4478,12 Months,12,138700,[]
4478,11 Months,11,145635,[]
4478,10 Months,10,145635,[]
4478,9 Months,9,145635,[]
4478,8 Months,8,145635,[]
4478,7 Months,7,145635,[]
4478,6 Months,6,145635,[]
4478,5 Months,5,152570,[]
4478,4 Months,4,152570,[]
4478,3 Months,3,152570,[]
4470,24 Months,24,130500,[]
4470,15 Months,15,130500,[]
4470,13 Months,13,130500,[]
4470,12 Months,12,130500,[]
4470,11 Months,11,137025,[]
4470,10 Months,10,137025,[]
4470,9 Months,9,137025,[]
4470,8 Months,8,137025,[]
4470,7 Months,7,137025,[]
4470,6 Months,6,137025,[]
4470,5 Months,5,143550,[]
4470,4 Months,4,143550,[]
4470,3 Months,3,143550,[]
4482,24 Months,24,145200,[]
4482,15 Months,15,145200,[]
4482,13 Months,13,145200,[]
4482,12 Months,12,145200,[]
4482,11 Months,11,152460,[]
4482,10 Months,10,152460,[]
4482,9 Months,9,152460,[]
4482,8 Months,8,152460,[]
4482,7 Months,7,152460,[]
4482,6 Months,6,152460,[]
4482,5 Months,5,159720,[]
4482,4 Months,4,159720,[]
4482,3 Months,3,159720,[]
4484,24 Months,24,142700,[]
4484,15 Months,15,142700,[]
4484,13 Months,13,142700,[]
4484,12 Months,12,142700,[]
4484,11 Months,11,149835,[]
4484,10 Months,10,149835,[]
4484,9 Months,9,149835,[]
4484,8 Months,8,149835,[]
4484,7 Months,7,149835,[]
4484,6 Months,6,149835,[]
4484,5 Months,5,156970,[]
4484,4 Months,4,156970,[]
4484,3 Months,3,156970,[]
4289,12 Months,12,185752,[]
4289,11 Months,11,194790,[]
4289,10 Months,10,194790,[]
4289,9 Months,9,194790,[]
4289,8 Months,8,194790,[]
4289,7 Months,7,194790,[]
4289,6 Months,6,194790,[]
4289,5 Months,5,203827,[]
4289,4 Months,4,203827,[]
4289,3 Months,3,203827,[]
4229,12 Months,12,203000,[]
4229,11 Months,11,212900,[]
4229,10 Months,10,212900,[]
4229,9 Months,9,212900,[]
4229,8 Months,8,212900,[]
4229,7 Months,7,212900,[]
4229,6 Months,6,212900,[]
4229,5 Months,5,222800,[]
4229,4 Months,4,222800,[]
4229,3 Months,3,222800,[]
4263,12 Months,12,165000,[]
4263,11 Months,11,173000,[]
4263,10 Months,10,173000,[]
4263,9 Months,9,173000,[]
4263,8 Months,8,173000,[]
4263,7 Months,7,173000,[]
4263,6 Months,6,173000,[]
4263,5 Months,5,181000,[]
4263,4 Months,4,181000,[]
4263,3 Months,3,181000,[]
4239,12 Months,12,186672,[]
4239,11 Months,11,195756,[]
4239,10 Months,10,195756,[]
4239,9 Months,9,195756,[]
4239,8 Months,8,195756,[]
4239,7 Months,7,195756,[]
4239,6 Months,6,195756,[]
4239,5 Months,5,204839,[]
4239,4 Months,4,204839,[]
4239,3 Months,3,204839,[]
4237,12 Months,12,176632,[]
4237,11 Months,11,185214,[]
4237,10 Months,10,185214,[]
4237,9 Months,9,185214,[]
4237,8 Months,8,185214,[]
4237,7 Months,7,185214,[]
4237,6 Months,6,185214,[]
4237,5 Months,5,193795,[]
4237,4 Months,4,193795,[]
4237,3 Months,3,193795,[]
4240,12 Months,12,186672,[]
4240,11 Months,11,195756,[]
4240,10 Months,10,195756,[]
4240,9 Months,9,195756,[]
4240,8 Months,8,195756,[]
4240,7 Months,7,195756,[]
4240,6 Months,6,195756,[]
4240,5 Months,5,204839,[]
4240,4 Months,4,204839,[]
4240,3 Months,3,204839,[]
6056,12 Months,12,190130,[]
6056,11 Months,11,199387,[]
6056,10 Months,10,199387,[]
6056,9 Months,9,199387,[]
6056,8 Months,8,199387,[]
6056,7 Months,7,199387,[]
6056,6 Months,6,199387,[]
6056,5 Months,5,208643,[]
6056,4 Months,4,208643,[]
6056,3 Months,3,208643,[]
4243,12 Months,12,183110,[]
4243,11 Months,11,192016,[]
4243,10 Months,10,192016,[]
4243,9 Months,9,192016,[]
4243,8 Months,8,192016,[]
4243,7 Months,7,192016,[]
4243,6 Months,6,192016,[]
4243,5 Months,5,200921,[]
4243,4 Months,4,200921,[]
4243,3 Months,3,200921,[]
4270,12 Months,12,178200,[]
4270,11 Months,11,186860,[]
4270,10 Months,10,186860,[]
4270,9 Months,9,186860,[]
4270,8 Months,8,186860,[]
4270,7 Months,7,186860,[]
4270,6 Months,6,186860,[]
4270,5 Months,5,195520,[]
4270,4 Months,4,195520,[]
4270,3 Months,3,195520,[]
4234,12 Months,12,176632,[]
4234,11 Months,11,185214,[]
4234,10 Months,10,185214,[]
4234,9 Months,9,185214,[]
4234,8 Months,8,185214,[]
4234,7 Months,7,185214,[]
4234,6 Months,6,185214,[]
4234,5 Months,5,193795,[]
4234,4 Months,4,193795,[]
4234,3 Months,3,193795,[]
4242,12 Months,12,186672,[]
4242,11 Months,11,195756,[]
4242,10 Months,10,195756,[]
4242,9 Months,9,195756,[]
4242,8 Months,8,195756,[]
4242,7 Months,7,195756,[]
4242,6 Months,6,195756,[]
4242,5 Months,5,204839,[]
4242,4 Months,4,204839,[]
4242,3 Months,3,204839,[]
6057,12 Months,12,190130,[]
6057,11 Months,11,199387,[]
6057,10 Months,10,199387,[]
6057,9 Months,9,199387,[]
6057,8 Months,8,199387,[]
6057,7 Months,7,199387,[]
6057,6 Months,6,199387,[]
6057,5 Months,5,208643,[]
6057,4 Months,4,208643,[]
6057,3 Months,3,208643,[]
4369,12 Months,12,144700,[]
4369,11 Months,11,151935,[]
4369,10 Months,10,151935,[]
4369,9 Months,9,151935,[]
4369,8 Months,8,151935,[]
4369,7 Months,7,151935,[]
4369,6 Months,6,151935,[]
4369,5 Months,5,159170,[]
4369,4 Months,4,159170,[]
4369,3 Months,3,159170,[]
4367,12 Months,12,167200,[]
4367,11 Months,11,175560,[]
4367,10 Months,10,175560,[]
4367,9 Months,9,175560,[]
4367,8 Months,8,175560,[]
4367,7 Months,7,175560,[]
4367,6 Months,6,175560,[]
4367,5 Months,5,183920,[]
4367,4 Months,4,183920,[]
4367,3 Months,3,183920,[]
4377,12 Months,12,148700,[]
4377,11 Months,11,156135,[]
4377,10 Months,10,156135,[]
4377,9 Months,9,156135,[]
4377,8 Months,8,156135,[]
4377,7 Months,7,156135,[]
4377,6 Months,6,156135,[]
4377,5 Months,5,163570,[]
4377,4 Months,4,163570,[]
4377,3 Months,3,163570,[]
4371,12 Months,12,157300,[]
4371,11 Months,11,165165,[]
4371,10 Months,10,165165,[]
4371,9 Months,9,165165,[]
4371,8 Months,8,165165,[]
4371,7 Months,7,165165,[]
4371,6 Months,6,165165,[]
4371,5 Months,5,173030,[]
4371,4 Months,4,173030,[]
4371,3 Months,3,173030,[]
4374,12 Months,12,140700,[]
4374,11 Months,11,147735,[]
4374,10 Months,10,147735,[]
4374,9 Months,9,147735,[]
4374,8 Months,8,147735,[]
4374,7 Months,7,147735,[]
4374,6 Months,6,147735,[]
4374,5 Months,5,154770,[]
4374,4 Months,4,154770,[]
4374,3 Months,3,154770,[]
4373,12 Months,12,156300,[]
4373,11 Months,11,164115,[]
4373,10 Months,10,164115,[]
4373,9 Months,9,164115,[]
4373,8 Months,8,164115,[]
4373,7 Months,7,164115,[]
4373,6 Months,6,164115,[]
4373,5 Months,5,171930,[]
4373,4 Months,4,171930,[]
4373,3 Months,3,171930,[]
1833,24 Months,24,164700,[]
1833,15 Months,15,164700,[]
1833,13 Months,13,164700,[]
1833,12 Months,12,164700,[]
1833,11 Months,11,172935,[]
1833,10 Months,10,172935,[]
1833,9 Months,9,172935,[]
1833,8 Months,8,172935,[]
1833,7 Months,7,172935,[]
1833,6 Months,6,172935,[]
1833,5 Months,5,181170,[]
1833,4 Months,4,181170,[]
1833,3 Months,3,181170,[]
1836,24 Months,24,150000,[]
1836,15 Months,15,150000,[]
1836,13 Months,13,150000,[]
1836,12 Months,12,150000,[]
1836,11 Months,11,157500,[]
1836,10 Months,10,157500,[]
1836,9 Months,9,157500,[]
1836,8 Months,8,157500,[]
1836,7 Months,7,157500,[]
1836,6 Months,6,157500,[]
1836,5 Months,5,165000,[]
1836,4 Months,4,165000,[]
1836,3 Months,3,165000,[]
1827,24 Months,24,148200,[]
1827,15 Months,15,148200,[]
1827,13 Months,13,148200,[]
1827,12 Months,12,148200,[]
1827,11 Months,11,155610,[]
1827,10 Months,10,155610,[]
1827,9 Months,9,155610,[]
1827,8 Months,8,155610,[]
1827,7 Months,7,155610,[]
1827,6 Months,6,155610,[]
1827,5 Months,5,163020,[]
1827,4 Months,4,163020,[]
1827,3 Months,3,163020,[]
1842,24 Months,24,145700,[]
1842,15 Months,15,145700,[]
1842,13 Months,13,145700,[]
